movie_id,genres,runtime_minutes,start_year,primary_title,numvotes,averagerating,rating_category
tt8427084,Family,95.0,2017,Ratri Shesher Tara,12,7.2,Good
tt8427088,Drama,95.0,2019,Ti and Ti,6,6.8,Average
tt8427164,Drama,95.0,2018,Fidaa,101,5.3,Average
tt8427166,Drama,121.0,2018,Bidai Byomkesh,330,5.3,Average
tt8427168,Drama,95.0,2019,Finally Bhalobasha,66,6.7,Average
tt8427178,Drama,105.0,2019,Tritio Adhyay,62,9.1,Good
tt8427252,Drama,95.0,2018,Kolkatay Kohinoor,13,8.9,Good
tt8427416,Comedy,131.0,2018,Bhobishyoter Bhut,84,7.7,Good
tt8427486,Drama,127.0,2018,Ek Sangaychay,9,7.6,Good
tt8427504,Documentary,87.0,2018,Occupied Cinema,25,7.9,Good
tt8427708,Comedy,137.0,2018,Toh Lagi Sharat,40,8.3,Good
tt8427854,Drama,90.0,2018,The Accordionist's Son,9,7.2,Good
tt8428316,Documentary,87.0,2018,The Beatles: Made on Merseyside,45,5.6,Average
tt8428900,Documentary,84.0,2017,Harlan Kentucky's Manzo Shepherd Story,6,7.3,Good
tt8430326,Romance,75.0,2018,Kinematics Theory,6,7.2,Good
tt8430866,Animation,91.0,2018,Hanuman vs. Mahiravana,68,8.1,Good
tt8431140,Drama,95.0,2018,Appe Teacher,9,7.0,Average
tt8431210,Thriller,95.0,2018,Buckasura,12,6.2,Average
tt8431326,Thriller,95.0,2013,Atmogopon,10,7.4,Good
tt8431380,Drama,95.0,2013,Tin Adhayay,8,7.5,Good
tt8431524,Adventure,95.0,2010,Simanto Periye,8,7.9,Good
tt8431552,Family,95.0,2011,Bhalo Meye Mando Meye,9,8.0,Good
tt8431692,Documentary,84.0,2018,14 Apples,24,5.8,Average
tt8431834,Action,95.0,2018,Wolfsbane Say my Name,5,6.8,Average
tt8432066,Drama,89.0,2018,Family Practice,10,5.8,Average
tt8432890,Drama,87.0,2018,Sam and Elvis,28,5.9,Average
tt8434380,Action,137.0,2018,Hidden Man,1121,6.4,Average
tt8434626,Drama,94.0,2018,"Szeretlek, mint állat!",12,6.5,Average
tt8434682,Comedy,96.0,2016,Nasil Yani,203,4.4,Average
tt8435268,Comedy,104.0,2018,How to Get Over a Breakup,1267,6.2,Average
tt8435932,Drama,125.0,2018,Germany. A Winter's Tale,108,6.0,Average
tt8436026,Drama,162.0,2018,A Fortunate Man,2126,7.3,Good
tt8436228,Documentary,95.0,2018,Alone in the Game,22,7.2,Good
tt8437838,Drama,99.0,2018,Joel,132,6.7,Average
tt8438438,Drama,93.0,2018,Solo el Amor,34,4.8,Average
tt8438864,Documentary,97.0,2018,Killing Gaza,17,9.1,Good
tt8438882,Documentary,60.0,2018,Miranda Barbour: Serial Killer Or Liar,25,6.2,Average
tt8439780,Documentary,61.0,2017,Divino inferno: Et Rodin créa la Porte de l'Enfer,7,7.7,Good
tt8439854,Drama,120.0,2018,Lust Stories,7691,6.6,Average
tt8439904,Comedy,55.0,2018,The Two Of Us,12,8.5,Good
tt8439948,Drama,130.0,2018,Bobby,23,8.9,Good
tt8442002,Adventure,90.0,2018,White Forehead 2,11,4.7,Average
tt8442346,Action,113.0,2019,Gumm,17,8.1,Good
tt8442644,Comedy,121.0,2019,Money Trap,8167,6.0,Average
tt8442670,Horror,100.0,2018,3 AM: Part 3,30,4.8,Average
tt8443326,Documentary,95.0,2018,Intention,49,8.0,Good
tt8443432,Comedy,92.0,2019,A Home with a View,91,5.8,Average
tt8443556,Adventure,95.0,2018,The Faces of My Gene,64,4.5,Average
tt8443592,Biography,124.0,2018,Jan Palach,172,6.7,Average
tt8443604,Comedy,111.0,2018,Super Hustle,8,8.4,Good
tt8443704,Comedy,100.0,2018,Dear Ex,1947,7.5,Good
tt8443794,Documentary,57.0,2018,Harry and Meghan: A Windsor Wedding,20,5.6,Average
tt8443810,Comedy,85.0,2018,Christmas Harmony,241,6.6,Average
tt8444450,Adventure,100.0,2019,Pet Graveyard,372,3.7,Bad
tt8444572,Action,127.0,2017,Rupinder Gandhi 2: The Robin Hood,24,7.2,Good
tt8445646,Documentary,95.0,2018,Quinqui Stars,11,7.1,Good
tt8445700,Drama,82.0,2019,Love Me Not,29,6.4,Average
tt8445796,Comedy,100.0,2017,Cenaze Isleri,24,3.5,Bad
tt8446174,Comedy,85.0,2018,PentaQuad,10,8.2,Good
tt8446392,Drama,64.0,2018,La Scelta Impossibile,5,1.0,Bad
tt8446886,Drama,95.0,2018,Leona,38,8.6,Good
tt8446892,Documentary,16.0,2018,The Ambassador's Wife,16,5.4,Average
tt8446976,Documentary,95.0,2013,Fla x Flu: 40 minutos Antes do Nada,7,8.1,Good
tt8447162,Drama,80.0,2018,Wretched Things,7,6.6,Average
tt8447248,Documentary,71.0,2018,Samadhi Movie. Part 2. It's Not What You Think,92,9.2,Good
tt8447750,Documentary,210.0,2018,Harry & Meghan: The Royal Wedding,16,6.3,Average
tt8447824,Horror,77.0,2018,The Bleeding Game,50,2.6,Bad
tt8448496,Documentary,95.0,2018,Hollywood I'm Sorry,23,9.2,Good
tt8448554,Drama,94.0,2018,Reza,43,5.5,Average
tt8449092,Drama,96.0,2018,The Fireflies Are Gone,218,6.8,Average
tt8450662,Documentary,66.0,2018,Beloved,22,7.3,Good
tt8451018,Family,86.0,2018,Poinsettias for Christmas,440,6.6,Average
tt8451180,Drama,109.0,2018,Kiraz Mevsimi,360,6.6,Average
tt8451712,Comedy,119.0,2019,Babysplitters,77,9.3,Good
tt8451722,Documentary,90.0,2018,"Anders, Me and His 23 Other Women",104,6.1,Average
tt8451844,Drama,95.0,2018,Napoléon en apparte,7,4.4,Average
tt8451938,Mystery,74.0,2018,Female Human Animal,120,5.6,Average
tt8452036,Comedy,84.0,2018,Demons,39,5.4,Average
tt8452422,Drama,94.0,2019,Dafne,31,7.6,Good
tt8453078,Drama,141.0,2018,Vijetha,108,6.6,Average
tt8453094,Drama,95.0,2018,We've Further Comments,13,5.5,Average
tt8453246,Comedy,56.0,2018,Jhakaas!,7,7.0,Average
tt8453986,Comedy,129.0,2019,The Weasel's Tale,310,7.5,Good
tt8455816,Documentary,97.0,2018,Treasure Island,61,7.1,Good
tt8456628,Documentary,163.0,2018,Trial of Midnight Rider: Railroaded in the Deep South,18,6.4,Average
tt8456680,Action,102.0,2018,Ride,181,5.4,Average
tt8456696,Biography,87.0,2019,Sister Aimee,16,7.7,Good
tt8457792,Documentary,77.0,2019,This Is North Preston,79,6.1,Average
tt8458170,Drama,92.0,2018,Khejdi,17,8.5,Good
tt8458202,Drama,91.0,2018,Pihu,747,6.6,Average
tt8458534,Adventure,83.0,2019,Time Perspectives,13,8.5,Good
tt8458718,Drama,145.0,2018,Kanaa,773,8.2,Good
tt8458736,Action,178.0,2019,100,77,7.7,Good
tt8458832,Crime,144.0,2017,Close Your Eyes,16,6.8,Average
tt8458920,Documentary,73.0,2018,Enough with Catcalling,65,7.6,Good
tt8459220,Drama,128.0,2018,Kaitholachathan,7,6.3,Average
tt8459250,Drama,109.0,2018,Shéhérazade,698,7.1,Good
tt8459304,Drama,95.0,2018,Youngraad,7,6.0,Average
tt8459412,Drama,95.0,2018,Kishore Kumar Junior,99,6.2,Average
tt8459444,Thriller,90.0,2018,Kill Thy Neighbor,48,5.2,Average
tt8460480,Documentary,94.0,2018,Impetus,109,7.2,Good
tt8461330,Crime,114.0,2018,The Secret of a Leader,9,7.3,Good
tt8461390,Drama,106.0,2019,The Nikaidos' Fall,6,8.0,Good
tt8461794,Comedy,102.0,2018,Pa' las que sea papá,26,4.9,Average
tt8461956,Drama,100.0,2019,We Are Gold,13,5.9,Average
tt8461958,Drama,102.0,2018,A Colony,91,7.8,Good
tt8462858,Crime,95.0,2018,Jumpman,278,6.3,Average
tt8463258,Crime,110.0,2018,High Flash,147,3.4,Bad
tt8463416,Horror,103.0,2018,The Blue Choker,100,2.2,Bad
tt8463428,Horror,85.0,2018,Play Dead,8,6.5,Average
tt8463476,Crime,94.0,2018,Killed by Rock and Roll,88,2.4,Bad
tt8463494,Drama,95.0,2018,Viaje inesperado,9,5.7,Average
tt8463712,Drama,98.0,2018,Phaidros,7,5.0,Average
tt8463722,Adventure,82.0,2018,Alas Pati: Hutan Mati,50,5.3,Average
tt8466896,Documentary,75.0,2018,La rivière cachée,6,7.2,Good
tt8467658,Comedy,95.0,2018,One of the Family,125,6.5,Average
tt8468004,Drama,81.0,2018,We Have Forever,5,6.2,Average
tt8469426,Documentary,72.0,2017,Light Years,14,6.2,Average
tt8469890,Comedy,86.0,2019,En las buenas y en las malas,110,4.4,Average
tt8470094,Documentary,91.0,2018,Thinking like a Mountain,8,6.5,Average
tt8470356,Horror,62.0,2018,Cry,5,4.8,Average
tt8470494,Family,102.0,2018,Kindness Matters,19,5.3,Average
tt8470866,Drama,95.0,2017,Korotkie volny,5,3.6,Bad
tt8471716,Comedy,105.0,2019,Verliefd op Cuba,162,5.0,Average
tt8473532,Drama,80.0,2018,As I Lay Dying,24,5.5,Average
tt8473642,Drama,117.0,2018,Domestique,85,6.3,Average
tt8474090,Thriller,72.0,2016,Curse of the Siren,42,3.2,Bad
tt8474338,Comedy,111.0,2018,Dümdüzz Adam,71,5.4,Average
tt8474974,Drama,118.0,2018,The Gift,34,8.0,Good
tt8475490,Documentary,86.0,2018,China Love,19,8.5,Good
tt8475990,Drama,125.0,2019,A Mero Hajur 3,21,6.3,Average
tt8476174,Comedy,85.0,2018,Mad Mom,151,4.9,Average
tt8476266,Comedy,83.0,2018,Teambuilding,6,1.5,Bad
tt8476276,Drama,78.0,2018,Do vetru,5,4.6,Average
tt8476314,Biography,96.0,2018,F*** You All: The Uwe Boll Story,24,8.2,Good
tt8476998,Drama,128.0,2018,Bhonsle,41,6.6,Average
tt8477928,Documentary,92.0,2018,Rudi Assauer. Macher. Mensch. Legende.,19,7.7,Good
tt8478058,Drama,95.0,2018,Harry T. Moore,6,8.5,Good
tt8478098,Documentary,52.0,2018,A World Cup of Spies,25,6.3,Average
tt8478602,Action,91.0,2018,Godzilla: The Planet Eater,2439,4.9,Average
tt8479688,Drama,95.0,2019,Nakkash,13,5.8,Average
tt8480368,Documentary,60.0,2018,Heroes of the Empire,10,9.1,Good
tt8480486,Comedy,95.0,2016,Çetin Ceviz 2,17,5.6,Average
tt8480624,Adventure,82.0,2015,Yav He He,19,4.8,Average
tt8480782,Documentary,88.0,2019,Well Groomed,42,6.7,Average
tt8480982,Drama,83.0,2018,The Motorbike aka Motorut,7,5.9,Average
tt8481752,Documentary,58.0,2017,Why They Kill,12,9.2,Good
tt8482074,Drama,96.0,2018,Deniz ve Günes,381,8.4,Good
tt8483272,Adventure,100.0,2018,Strike,43,6.4,Average
tt8483452,Drama,95.0,2016,Cinta Laki-Laki Biasa,25,8.4,Good
tt8483558,Documentary,120.0,2019,Shusenjo: The Main Battleground of the Comfort Women Issue,13,6.2,Average
tt8483812,Drama,152.0,2018,Mocking Of Christ,169,4.0,Bad
tt8483980,Drama,71.0,2018,Brinking News,8,8.5,Good
tt8484012,Drama,88.0,2019,Sword of Trust,45,6.6,Average
tt8484038,Thriller,77.0,2018,Somnium,49,4.4,Average
tt8484078,Romance,95.0,2019,Fortuna's Eye,13,5.6,Average
tt8484230,Documentary,80.0,2018,King Skate,47,7.9,Good
tt8484252,Comedy,91.0,2019,Hot Mess in a Wedding Dress,8,8.4,Good
tt8484586,Romance,130.0,2018,Neevevaro,320,7.0,Average
tt8484590,Action,125.0,2018,Teri Bhabhi Hai Pagle,99,4.6,Average
tt8484942,Action,123.0,2019,India's Most Wanted,573,3.6,Bad
tt8485358,Thriller,125.0,2017,Labirynt swiadomosci,12,3.2,Bad
tt8485364,Drama,95.0,2019,The Room,27,6.9,Average
tt8485446,Documentary,59.0,2018,Open Close Movie,5,9.0,Good
tt8485462,Documentary,70.0,2018,Mira,5,7.0,Average
tt8485526,Drama,94.0,2018,Sid & Aya: Not a Love Story,160,6.9,Average
tt8485772,Comedy,98.0,2019,Porno,33,7.5,Good
tt8486464,Documentary,81.0,2018,Sheep Hero,75,6.9,Average
tt8487580,Drama,82.0,2018,Wandering Girl,107,6.6,Average
tt8487988,Drama,84.0,2017,Vith,22,7.7,Good
tt8488126,Documentary,119.0,2019,The Inventor: Out for Blood in Silicon Valley,3666,7.1,Good
tt8488542,Drama,95.0,2018,Sealed Lips,5,7.6,Good
tt8489090,Comedy,94.0,2018,Lobster Cop,102,5.0,Average
tt8489104,Documentary,110.0,2018,Sanwa jinzai ichiba Chugoku nikkyu 1500-en no wakamono-tachi,37,7.4,Good
tt8489884,Drama,143.0,2018,Dharasnan,16,4.8,Average
tt8490744,Comedy,88.0,2019,Taxi Blues,597,7.0,Average
tt8490838,Action,103.0,2018,The Leakers,351,5.1,Average
tt8490894,Comedy,122.0,2018,Ee Nagaraniki Emaindi,1016,7.9,Good
tt8491220,Drama,104.0,2018,Kuch Pal Pyar Ke,7,4.3,Average
tt8492176,Drama,110.0,2018,Lima,33,7.0,Average
tt8492566,Drama,97.0,2018,Les Salopes or The Naturally Wanton Pleasure of Skin,85,6.3,Average
tt8493028,Drama,110.0,2018,Pari Hoon Main: i'm a fairy,7,7.7,Good
tt8493238,Action,95.0,2019,Eiga: Tôken ranbu,16,7.4,Good
tt8493250,Horror,67.0,2010,Setteekh,9,5.1,Average
tt8493472,Documentary,79.0,2018,The Apollo of Gaza,22,7.7,Good
tt8493514,Comedy,113.0,2018,Hedefim Sensin,1208,6.4,Average
tt8493776,Comedy,97.0,2018,Two in the Bush: A Love Story,10,6.9,Average
tt8495156,Drama,200.0,2018,Walk in My Shoes,15,9.2,Good
tt8495202,Drama,83.0,2018,IRA,15,7.9,Good
tt8495534,Comedy,100.0,2018,Baba bi buçuk,14,1.8,Bad
tt8495546,Horror,95.0,2018,Zohak,130,7.4,Good
tt8495600,Drama,95.0,2018,Debt,117,6.6,Average
tt8495626,Comedy,90.0,2018,3 vakte kadar,254,5.3,Average
tt8496536,Biography,88.0,2018,Making Montgomery Clift,46,7.4,Good
tt8496538,Documentary,61.0,2017,Some Might Say,7,6.7,Average
tt8497278,Drama,100.0,2018,Pan de Salawal,29,9.0,Good
tt8497762,Documentary,92.0,2018,You Only Die Twice,27,7.8,Good
tt8497794,Drama,115.0,2018,Still Human,274,7.8,Good
tt8498198,Adventure,92.0,2018,Trolled,83,2.7,Bad
tt8498324,Documentary,89.0,2018,Katie,146,8.0,Good
tt8498812,Comedy,98.0,2018,Un 4to. de Josué,10,7.0,Average
tt8499102,Documentary,99.0,2019,Jawline,15,7.2,Good
tt8499198,Drama,100.0,2018,Dva bileta domoy,16,6.1,Average
tt8499212,Thriller,88.0,2018,Stalked by My Doctor: Patient's Revenge,233,5.7,Average
tt8500038,Comedy,101.0,2018,Blonde Animals,31,6.7,Average
tt8500060,Comedy,96.0,2018,Sauerkrautkoma,485,6.9,Average
tt8500788,Documentary,51.0,2018,Njihova velicanstva Film i Knjiga,13,7.8,Good
tt8501318,Animation,83.0,2018,Violence Voyager,70,6.7,Average
tt8503170,Comedy,81.0,2019,Mute Date,23,6.6,Average
tt8503240,Action,168.0,2018,The Seventh Page,11,7.6,Good
tt8503508,Action,97.0,2018,Lailat Hana wa Suroor,305,5.5,Average
tt8503902,Sci-Fi,95.0,2018,Flotando,15,6.8,Average
tt8505360,Fantasy,75.0,2018,Nécrologies,8,8.0,Good
tt8505540,Comedy,101.0,2018,Mazi ta fagame,78,3.9,Bad
tt8505838,Drama,115.0,2019,Kirschblüten & Dämonen,33,5.6,Average
tt8505942,Horror,80.0,2018,Out of Gas,17,1.9,Bad
tt8506788,Comedy,106.0,2018,Florianópolis Dream,157,6.5,Average
tt8506840,Comedy,140.0,2018,I Do Not Care If We Go Down in History as Barbarians,599,7.4,Good
tt8506874,Drama,95.0,2018,Komola Rocket,337,7.5,Good
tt8507202,Documentary,124.0,2018,The Edge of Night,8,8.0,Good
tt8507208,Drama,75.0,2018,Via Carpatia,12,4.5,Average
tt8507312,Drama,62.0,2018,1945 From This Day,28,3.7,Bad
tt8507344,Documentary,70.0,2018,Unsettling,31,7.6,Good
tt8507530,Crime,108.0,2018,The Cellar,27,5.4,Average
tt8508332,Documentary,59.0,2018,Moeder aan de Lijn,23,8.0,Good
tt8508676,Documentary,95.0,2010,Swansea Love Story,7,7.3,Good
tt8509342,Action,95.0,2018,27 Guns,9,8.9,Good
tt8510206,Drama,112.0,2018,The Other Story,135,7.0,Average
tt8510324,Comedy,95.0,2018,Good Game: The Beginning,975,5.6,Average
tt8510350,Comedy,95.0,2019,Satanic Panic,15,8.5,Good
tt8510674,Thriller,84.0,2018,Broken Doll,49,3.1,Bad
tt8511854,Horror,88.0,2019,Creep Nation,86,4.3,Average
tt8512320,Comedy,93.0,2018,Target,251,4.1,Average
tt8512322,Comedy,77.0,2018,Chata na prodej,95,6.1,Average
tt8512372,Horror,83.0,2018,Jailangkung 2,80,4.8,Average
tt8512390,Drama,122.0,2018,Premanjaly,8,5.4,Average
tt8512642,Action,91.0,2018,Insya Allah Sah 2,33,7.4,Good
tt8512746,Comedy,105.0,2018,Kuntilanak,341,4.7,Average
tt8512952,Drama,92.0,2019,"Cuilli & Macuilli, los hijos del Jaguar.",5,9.0,Good
tt8512986,Animation,87.0,2018,Black is Beltza,68,6.4,Average
tt8513044,Drama,147.0,2018,Nonsense,212,7.5,Good
tt8513070,Comedy,111.0,2011,Shapito-shou: Uvazhenie i sotrudnichestvo,67,7.9,Good
tt8513302,Drama,110.0,2018,Paradise Lost,279,7.1,Good
tt8514324,Adventure,188.0,2018,The Fate of Cysalion,12,8.2,Good
tt8514508,Documentary,81.0,2018,Psychonautics: A Comic's Exploration Of Psychedelics,45,7.6,Good
tt8514564,Documentary,76.0,2018,The Interpreters,8,7.2,Good
tt8514690,Comedy,102.0,2018,Ricchi di fantasia,76,6.5,Average
tt8514706,Horror,105.0,2018,Taste Me: Death-scort Service Part 3,11,7.1,Good
tt8514766,Comedy,80.0,2018,Üç Harflilerin Musallat Oldugu Büyülü Konakta Ruh Çagiran Gençlerin Hazin Hikayesi,51,4.8,Average
tt8514874,Drama,82.0,2018,The Pigeon Thieves,32,6.3,Average
tt8515302,Drama,84.0,2018,Kim hat einen Penis,20,5.9,Average
tt8515700,Drama,105.0,2019,Il campione,162,6.8,Average
tt8515750,Comedy,85.0,2018,Amici come prima,244,4.6,Average
tt8515802,Thriller,90.0,2018,Boyfriend's Deceit,58,5.4,Average
tt8515806,Comedy,90.0,2018,Se son rose,127,5.4,Average
tt8516902,Action,95.0,2017,Beta hokhe ta aisan,6,7.3,Good
tt8517144,Horror,97.0,2018,Kafir: Bersekutu dengan Setan,258,7.3,Good
tt8517194,Comedy,91.0,2018,Bodyguard Ugal-Ugalan,45,5.6,Average
tt8517236,Drama,91.0,2018,Koki-Koki Cilik,23,7.3,Good
tt8517704,Documentary,93.0,2018,Fighting For A City,14,8.3,Good
tt8520614,Documentary,95.0,2018,Under the Wire,349,7.9,Good
tt8520966,Horror,90.0,2018,Rasuk,41,5.4,Average
tt8521458,Documentary,95.0,2018,Lord of the Toys,19,7.7,Good
tt8521460,Biography,98.0,2018,Life Without Basketball,6,6.3,Average
tt8521964,Crime,46.0,2018,American Male,13,8.1,Good
tt8522584,Documentary,56.0,2018,Our Power,7,8.6,Good
tt8522820,Drama,100.0,2019,The Warden,185,7.7,Good
tt8522844,Documentary,112.0,2018,In the Desert - A Documentary Diptych: Omar's Dream,7,6.1,Average
tt8522952,Documentary,98.0,2018,In the Desert - A Documentary Diptych: Avidan's Dream,6,5.7,Average
tt8523126,Drama,81.0,2018,Cano,6,5.7,Average
tt8523292,Comedy,85.0,2018,Winter Flies,159,7.0,Average
tt8523334,Action,91.0,2018,Nicky Larson et le parfum de Cupidon,637,6.7,Average
tt8523636,Documentary,60.0,2018,Symphony of the Ursus Factory,11,7.8,Good
tt8523802,Documentary,82.0,2019,Alone at Sea,7,5.6,Average
tt8524146,Documentary,76.0,2018,Palace for the People,12,7.4,Good
tt8524318,Drama,98.0,2018,Laces,68,8.1,Good
tt8525070,Drama,83.0,2018,Savage,108,5.1,Average
tt8525482,Documentary,95.0,2018,Dedo na Ferida,21,7.6,Good
tt8525846,Documentary,56.0,2017,Datamining the Deceased: Ancestry and the Business of Family,7,7.1,Good
tt8526164,Adventure,95.0,2018,EXT. Night,106,7.5,Good
tt8526316,Fantasy,70.0,2018,20/20 Deserted Country,10,6.5,Average
tt8526506,Action,98.0,2017,Dust 2 Glory,18,5.2,Average
tt8526530,Thriller,70.0,2018,Eyes In The Hills,29,2.3,Bad
tt8526576,Thriller,85.0,2019,My Mother's Stalker,22,4.9,Average
tt8526824,Comedy,95.0,2018,Úsmevy smutných muzu,165,6.6,Average
tt8528230,Comedy,108.0,2018,Vallikudilile Vellakaaran,61,5.7,Average
tt8528334,Drama,75.0,2018,Tara Reata,28,3.7,Bad
tt8528490,Documentary,112.0,2018,Klanken van Oorsprong,35,8.0,Good
tt8528546,Documentary,90.0,2018,For the Love of God: How the church is better and worse than you ever imagined,7,7.1,Good
tt8528864,Documentary,83.0,2018,Bonifácio - O Fundador do Brasil,318,5.7,Average
tt8529066,Drama,68.0,2019,Somebody Should Do Something,12,8.1,Good
tt8529070,Drama,124.0,2018,Pinky Memsaab,235,6.5,Average
tt8529134,Comedy,85.0,2019,Ham on Rye,12,8.2,Good
tt8529186,Comedy,118.0,2018,Hello Mr. Billionaire,1013,6.1,Average
tt8529296,Drama,137.0,2018,Mandharam,54,5.6,Average
tt8529512,Drama,96.0,2018,I Hope You'll Die Next Time,21,7.4,Good
tt8530866,Action,98.0,2018,Spitak,124,6.3,Average
tt8531044,Mystery,116.0,2018,Stolen Identity,83,5.8,Average
tt8531246,Drama,85.0,2018,Mad Dog Labine,27,7.3,Good
tt8531618,Action,95.0,2018,Hajwala 2,54,4.3,Average
tt8531740,Comedy,69.0,2018,Chicken Girls: The Movie,61,7.6,Good
tt8532152,Comedy,105.0,2017,Cebiche de tiburón,6,5.2,Average
tt8532782,Comedy,155.0,2018,Aanakkallan,171,5.1,Average
tt8532858,Biography,90.0,2018,Lehman - Der grosse Crash,11,6.5,Average
tt8534294,Drama,95.0,2018,Gabriel,35,6.5,Average
tt8535472,Comedy,122.0,2018,Silly Fellows,117,6.1,Average
tt8535546,Action,111.0,2018,Aatagadharaa Siva,114,7.2,Good
tt8535848,Animation,73.0,2018,Turkey Town,8,3.8,Bad
tt8535852,Animation,70.0,2018,A Frozen Christmas 3,22,3.3,Bad
tt8535868,Documentary,47.0,2018,Mo Salah: A Football Fairytale,36,6.4,Average
tt8535954,Action,95.0,2018,Bad Agents,66,1.9,Bad
tt8535968,Drama,118.0,2019,Systemsprenger,284,7.6,Good
tt8537630,Drama,95.0,2018,Delhi 47 KM,13,7.8,Good
tt8537758,Action,120.0,2018,Villavan - The Vigilante,6,7.0,Average
tt8538552,Comedy,100.0,2019,No Filter,91,6.0,Average
tt8539280,Comedy,98.0,2018,The Legend of the Christmas Witch,193,4.7,Average
tt8539512,Documentary,95.0,2018,Unprotected,33,5.2,Average
tt8539818,Drama,123.0,2018,Kia and Cosmos,42,6.6,Average
tt8539876,Documentary,78.0,2018,Faraway Land,6,9.5,Good
tt8540608,Drama,85.0,2018,Bahasha - The Envelope,7,8.3,Good
tt8540762,Action,118.0,2017,Full Metal Panic! 1st Section - Boy Meets Girl,5,8.2,Good
tt8541044,Action,84.0,2018,Full Metal Panic! 2nd Section - One Night Stand,5,8.4,Good
tt8541132,Thriller,109.0,2018,VARTHAMANA,6,6.8,Average
tt8541138,Action,120.0,2018,Full Metal Panic! 3rd Section - Into the Blue,7,7.3,Good
tt8541408,Documentary,95.0,2016,"Jujol-Gaudí, dos genios de la arquitectura",6,8.2,Good
tt8541440,Horror,96.0,2018,Buyer Beware,104,5.2,Average
tt8541694,Documentary,52.0,2017,Women On Death Row,7,5.0,Average
tt8541914,Documentary,78.0,2018,Central Bus Station,14,8.0,Good
tt8542190,Drama,102.0,2018,Paper Flags,36,6.9,Average
tt8543470,Documentary,76.0,2018,The Laughter Life,9,5.6,Average
tt8544138,Documentary,105.0,2018,"98, secrets d'une victoire",10,7.8,Good
tt8545356,Comedy,78.0,2018,A Maine Movie,6,8.2,Good
tt8545394,Comedy,80.0,2018,Missions of Love,48,6.0,Average
tt8546408,Documentary,95.0,2018,Het Voorval - Armando en de mythe,9,8.3,Good
tt8546506,Documentary,95.0,2018,"Samantha Hudson, una historia de fe, sexo y electroqueer",33,6.2,Average
tt8548708,Comedy,80.0,2019,Noemí Gold,8,7.4,Good
tt8548792,Sci-Fi,81.0,2018,The Dawnseeker,2274,4.7,Average
tt8549254,Crime,85.0,2019,Bundy and the Green River Killer,382,4.0,Bad
tt8549364,Documentary,90.0,2018,Miró. Las huellas del olvido,8,6.6,Average
tt8549590,Drama,104.0,2019,Chiwawa,21,7.0,Average
tt8549902,Comedy,103.0,2018,Oolong Courtyard: KungFu School,61,4.6,Average
tt8550208,Action,141.0,2019,Romeo Akbar Walter,1987,6.7,Average
tt8550264,Thriller,85.0,2017,Driver,17,6.3,Average
tt8550274,Documentary,95.0,2017,Medronho Todos Os Dias (Unedo Omnes Dies),11,8.5,Good
tt8550652,Documentary,98.0,2018,The Insufferable Groo,45,6.7,Average
tt8551054,Sci-Fi,94.0,2018,Forbidden Power,79,4.3,Average
tt8551348,Drama,94.0,2018,On the Edge: Gesta 2,8,4.4,Average
tt8551394,Drama,95.0,2018,Kathor,8,6.4,Average
tt8551744,Documentary,82.0,2019,Aether,12,6.4,Average
tt8551868,Horror,89.0,2018,Deadsight,6,6.8,Average
tt8552406,Comedy,99.0,2018,The Hoard,130,4.5,Average
tt8553134,Biography,117.0,2019,Varavva,37,5.9,Average
tt8553192,Drama,95.0,2018,The Great Darkened Days,192,7.7,Good
tt8553606,Comedy,106.0,2019,Aurora,200,7.5,Good
tt8554256,Crime,95.0,2018,"Think Again, Junpei",11,6.1,Average
tt8554826,Drama,88.0,2018,Cheat the Hangman,79,5.9,Average
tt8555260,Thriller,90.0,2018,My Killer Client,67,5.6,Average
tt8555446,Comedy,95.0,2017,Cam Yarmasi,24,2.8,Bad
tt8555506,Comedy,88.0,2019,All In,8,6.9,Average
tt8556014,Documentary,90.0,2018,The Brasch Family,25,7.9,Good
tt8558504,Biography,80.0,2018,City Dreamers,5,6.6,Average
tt8558508,Documentary,134.0,2018,Stroop: Journey into the Rhino Horn War,11,8.6,Good
tt8558596,Comedy,82.0,2018,Horror and Hamsters,88,4.8,Average
tt8558774,Thriller,95.0,2019,When Vows Break,76,5.0,Average
tt8559006,Documentary,80.0,2018,Hamburger Gitter,63,8.2,Good
tt8559792,Biography,52.0,2017,Dunham Deaf Boy,7,8.4,Good
tt8560130,Animation,95.0,2018,Space Guardians 2,14,3.4,Bad
tt8560754,Animation,70.0,2018,Wee Dragons,21,3.0,Bad
tt8561086,Drama,138.0,2018,Joseph,1329,8.3,Good
tt8561248,Drama,95.0,2018,Prasad,28,8.9,Good
tt8561556,Drama,126.0,2018,Nankana,40,8.0,Good
tt8561672,Action,97.0,2018,Paws-Men,15,6.3,Average
tt8561690,Crime,90.0,2019,4x4,201,6.1,Average
tt8561698,Comedy,95.0,2018,In This Land Nobody Knew How to Cry,14,4.7,Average
tt8562000,Documentary,45.0,2018,Blue Heart,15,8.1,Good
tt8562100,Comedy,97.0,2018,Tyhjiö,231,7.3,Good
tt8562562,Thriller,129.0,2019,Witness,133,7.1,Good
tt8562824,Comedy,135.0,2018,Hosa Prem,18,8.4,Good
tt8563028,Biography,92.0,2017,Dwie Korony,20,6.0,Average
tt8563452,Crime,105.0,2019,Crypto,1224,6.0,Average
